Date,Holiday,special_day,Avg_Temp,Max_Temp,Min_Temp,Season,Month,Day,Lunch_Main_Dish,Dinner_Main_Dish,Lunch_Count,Dinner_Count,MainMenu
2017-09-20,2017,0,19.5,24.9,14.1,가을,9,수,감자프리타타,해물청경채볶음,890,411,감자프리타타 / 해물청경채볶음
2017-09-21,2017,0,20.3,27.0,14.2,가을,9,목,꽁치구이,수제칠리핫도그,820,546,꽁치구이 / 수제칠리핫도그
2017-09-22,2017,0,20.6,26.8,15.4,가을,9,금,순살양념치킨,김치전,735,490,순살양념치킨 / 김치전
2017-09-25,2017,0,23.4,30.1,17.4,가을,9,월,짬뽕불고기,갈치구이,1099,592,짬뽕불고기 / 갈치구이
2017-09-26,2017,0,25.1,31.4,19.4,가을,9,화,닭갈비,오징어튀김,902,573,닭갈비 / 오징어튀김
2017-09-27,2017,0,22.7,27.3,19.9,가을,9,수,삼겹살구이,미니함박조림,1023,0,삼겹살구이 / 미니함박조림
2017-09-28,2017,0,19.2,25.3,14.2,가을,9,목,매운주꾸미볶음,돈가스또띠아,589,473,매운주꾸미볶음 / 돈가스또띠아
2017-09-29,2017,0,17.4,23.5,11.2,가을,9,금,쇠불고기/잡채,*,760,0,쇠불고기/잡채 / *
2017-10-10,2017,0,21.4,24.8,18.6,가을,10,화,훈제오리구이,돈육굴소스볶음,1265,746,훈제오리구이 / 돈육굴소스볶음
2017-10-11,2017,0,15.5,21.7,12.2,가을,10,수,레몬탕수육,새우까스*탈탈소스,1109,613,레몬탕수육 / 새우까스*탈탈소스
2017-10-13,2017,0,12.8,18.9,6.1,가을,10,금,오징어볶음*소면,등갈비김치찜,1015,628,오징어볶음*소면 / 등갈비김치찜
2017-10-16,2017,0,16.6,22.0,13.6,가을,10,월,제육볶음,닭오븐구이,1173,497,제육볶음 / 닭오븐구이
2017-10-17,2017,0,16.2,23.9,9.2,가을,10,화,고등어조림,로제스파게티,848,555,고등어조림 / 로제스파게티
2017-10-18,2017,0,16.5,19.1,14.2,가을,10,수,수제돈가스,소고기모듬장조림,814,490,수제돈가스 / 소고기모듬장조림
2017-10-19,2017,0,17.0,23.2,11.9,가을,10,목,유린기,수제고로케,901,514,유린기 / 수제고로케
2017-10-20,2017,0,17.0,24.2,11.1,가을,10,금,해물청경채볶음,코다리강정,533,416,해물청경채볶음 / 코다리강정
2017-10-23,2017,0,13.7,20.6,8.6,가을,10,월,버섯불고기,닭강정,1115,538,버섯불고기 / 닭강정
2017-10-24,2017,0,14.4,20.9,9.9,가을,10,화,쭈꾸미볶음,떡볶이,1037,439,쭈꾸미볶음 / 떡볶이
2017-10-25,2017,0,14.4,20.6,9.5,가을,10,수,갈치조림,*,786,0,갈치조림 / *
2017-10-26,2017,0,14.5,18.1,10.7,가을,10,목,치킨핑거,소고기퀘사디아,824,405,치킨핑거 / 소고기퀘사디아
2017-10-27,2017,0,16.9,24.2,11.9,가을,10,금,돼지갈비찜,가자미카레튀김,567,327,돼지갈비찜 / 가자미카레튀김
2017-10-30,2017,0,7.7,13.2,2.5,가을,10,월,닭갈비,꽁치구이,1150,589,닭갈비 / 꽁치구이
2017-10-31,2017,0,10.4,16.0,3.6,가을,10,화,돈삼겹보쌈,해물까스*탈탈소스,955,503,돈삼겹보쌈 / 해물까스*탈탈소스
2017-11-01,2017,0,14.4,18.1,11.5,가을,11,수,개성감자만두,깐풍기,815,424,개성감자만두 / 깐풍기
2017-11-02,2017,0,15.5,18.0,14.0,가을,11,목,오징어볶음,찹쌀순대볶음,854,469,오징어볶음 / 찹쌀순대볶음
2017-11-03,2017,0,12.3,16.6,6.1,가을,11,금,누룽지탕수육,미트볼케찹조림,644,406,누룽지탕수육 / 미트볼케찹조림
2017-11-06,2017,0,11.4,16.5,8.0,가을,11,월,짬뽕불고기,소고기장조림,1167,451,짬뽕불고기 / 소고기장조림
2017-11-07,2017,0,14.4,18.4,9.2,가을,11,화,수제돈까스,감자치즈오븐구이,943,522,수제돈까스 / 감자치즈오븐구이
2017-11-08,2017,0,13.1,17.2,6.9,가을,11,수,언양식불고기,해물청경채볶음,780,397,언양식불고기 / 해물청경채볶음
2017-11-09,2017,0,9.4,16.8,3.7,가을,11,목,매운닭찜,동그랑땡전,797,414,매운닭찜 / 동그랑땡전
2017-11-10,2017,0,9.8,15.9,5.3,가을,11,금,등갈비김치찜,임연수엿장조림,630,397,등갈비김치찜 / 임연수엿장조림
2017-11-13,2017,0,8.4,11.8,3.1,가을,11,월,소고기불고기,훈제오리떡볶음,1017,547,소고기불고기 / 훈제오리떡볶음
2017-11-14,2017,0,7.5,11.4,2.9,가을,11,화,돼지갈비찜,짜장면,924,515,돼지갈비찜 / 짜장면
2017-11-15,2017,0,3.2,6.5,-1.1,가을,11,수,굴비구이,해물까스*탈탈소스,895,363,굴비구이 / 해물까스*탈탈소스
2017-11-16,2017,0,1.0,6.4,-3.4,가을,11,목,찜닭,김치두루치기,736,437,찜닭 / 김치두루치기
2017-11-17,2017,0,3.0,5.8,-1.6,가을,11,금,미니채소떡갈비,주꾸미굴소스볶음,640,332,미니채소떡갈비 / 주꾸미굴소스볶음
2017-11-20,2017,0,-0.4,4.2,-3.9,가을,11,월,오징어볶음,동파삼겹수육,1115,569,오징어볶음 / 동파삼겹수육
2017-11-21,2017,0,1.3,8.1,-4.2,가을,11,화,순살파닭,수제고로케,954,486,순살파닭 / 수제고로케
2017-11-22,2017,0,4.3,10.8,0.6,가을,11,수,돈육칠리강정,쇠고기장조림,817,424,돈육칠리강정 / 쇠고기장조림
2017-11-23,2017,0,0.9,4.7,-2.5,가을,11,목,갈치구이,치킨핑거,758,433,갈치구이 / 치킨핑거
2017-11-24,2017,0,-0.4,2.9,-2.5,가을,11,금,돈육굴소스볶음,새우까스*탈탈소스,563,378,돈육굴소스볶음 / 새우까스*탈탈소스
2017-11-27,2017,0,2.5,9.5,-2.9,가을,11,월,버섯불고기,닭갈비,1065,483,버섯불고기 / 닭갈비
2017-11-28,2017,0,6.4,11.2,1.3,가을,11,화,사천식탕수육,고구마그라탕,929,517,사천식탕수육 / 고구마그라탕
2017-11-30,2017,0,-2.4,2.7,-5.2,가을,11,목,제육볶음,홍시드레싱샐러드,781,511,제육볶음 / 홍시드레싱샐러드
2017-12-01,2017,0,-2.2,3.1,-7.6,겨울,12,금,찜닭,수제돈가스,660,381,찜닭 / 수제돈가스
2017-12-04,2017,0,-1.2,4.5,-6.1,겨울,12,월,돈육피망볶음,유린기,1142,625,돈육피망볶음 / 유린기
2017-12-05,2017,0,-4.2,-0.4,-8.2,겨울,12,화,낙지볶음,또띠아피자,939,571,낙지볶음 / 또띠아피자
2017-12-06,2017,0,0.2,6.0,-4.5,겨울,12,수,생선까스&탈탈소스,꽁치김치찜,860,414,생선까스&탈탈소스 / 꽁치김치찜
2017-12-07,2017,0,0.7,4.6,-3.5,겨울,12,목,닭볶음탕,타코야끼,740,509,닭볶음탕 / 타코야끼
2017-12-08,2017,0,-3.8,-0.5,-7.1,겨울,12,금,미트볼케찹조림,김치전,682,407,미트볼케찹조림 / 김치전
2017-12-11,2017,0,-7.0,-2.5,-11.0,겨울,12,월,돈육굴소스볶음,쇠고기장조림,1165,536,돈육굴소스볶음 / 쇠고기장조림
2017-12-12,2017,0,-9.4,-5.2,-12.3,겨울,12,화,해물누룽지탕,미니햄버거,884,641,해물누룽지탕 / 미니햄버거
2017-12-13,2017,0,-8.7,-4.4,-12.0,겨울,12,수,떡갈비조림,닭갈비,978,430,떡갈비조림 / 닭갈비
2017-12-14,2017,0,-6.6,-1.9,-11.2,겨울,12,목,명태코다리조림,소고기퀘사디아,875,405,명태코다리조림 / 소고기퀘사디아
2017-12-15,2017,0,-3.0,0.9,-7.5,겨울,12,금,표고버섯탕수육,등갈비김치찜,618,426,표고버섯탕수육 / 등갈비김치찜
2017-12-18,2017,0,-1.6,3.3,-5.9,겨울,12,월,버섯불고기,가자미카레튀김,1149,418,버섯불고기 / 가자미카레튀김
2017-12-19,2017,0,-3.9,-1.0,-6.5,겨울,12,화,주꾸미볶음,닭오븐구이,715,345,주꾸미볶음 / 닭오븐구이
2017-12-20,2017,0,-3.9,-0.1,-8.5,겨울,12,수,동파육,고추잡채*꽃빵,814,396,동파육 / 고추잡채*꽃빵
2017-12-21,2017,0,-0.9,4.6,-5.6,겨울,12,목,훈제오리구이,찹쌀순대볶음,692,380,훈제오리구이 / 찹쌀순대볶음
2017-12-22,2017,0,3.4,6.6,-1.9,겨울,12,금,간장마늘치킨,유자청제육볶음,565,482,간장마늘치킨 / 유자청제육볶음
2017-12-26,2017,0,-3.8,-1.1,-7.9,겨울,12,화,언양식불고기,돈육계란장조림,915,176,언양식불고기 / 돈육계란장조림
2017-12-27,2017,0,-6.9,-2.6,-10.3,겨울,12,수,오징어볶음,*,571,0,오징어볶음 / *
2017-12-28,2017,0,-2.1,0.8,-6.8,겨울,12,목,돼지갈비찜,크림스프,311,245,돼지갈비찜 / 크림스프
2017-12-29,2017,0,2.1,6.0,-0.4,겨울,12,금,닭볶음탕,자반고등어구이,394,209,닭볶음탕 / 자반고등어구이
2018-01-02,2018,0,-1.8,1.8,-4.3,겨울,1,화,한방소갈비찜,유산슬,1148,432,한방소갈비찜 / 유산슬
2018-01-03,2018,0,-4.7,-0.4,-7.1,겨울,1,수,굴비구이,사천식탕수육,883,441,굴비구이 / 사천식탕수육
2018-01-04,2018,0,-4.7,-0.7,-8.7,겨울,1,목,제육볶음,새우또띠아,893,435,제육볶음 / 새우또띠아
2018-01-05,2018,0,-3.0,1.6,-5.6,겨울,1,금,깐풍기,순대오징어볶음,762,509,깐풍기 / 순대오징어볶음
2018-01-08,2018,0,1.3,4.0,-1.2,겨울,1,월,소불고기,등갈비김치찜,1178,554,소불고기 / 등갈비김치찜
2018-01-09,2018,0,-4.2,-1.2,-6.1,겨울,1,화,양파치킨,토마토스파게티,816,349,양파치킨 / 토마토스파게티
2018-01-10,2018,0,-7.5,-4.8,-10.3,겨울,1,수,고추잡채*꽃빵,주꾸미굴소스볶음,865,423,고추잡채*꽃빵 / 주꾸미굴소스볶음
2018-01-11,2018,0,-11.1,-7.4,-13.6,겨울,1,목,오징어돈육볶음,삼치된장구이,911,430,오징어돈육볶음 / 삼치된장구이
2018-01-12,2018,0,-10.2,-5.4,-15.3,겨울,1,금,명태코다리강정,훈제오리구이,679,398,명태코다리강정 / 훈제오리구이
2018-01-15,2018,0,4.7,7.7,1.8,겨울,1,월,유자청제육볶음,굴비구이,1256,480,유자청제육볶음 / 굴비구이
2018-01-16,2018,0,3.5,6.8,0.1,겨울,1,화,미니채소떡갈비,국물떡볶이,1076,523,미니채소떡갈비 / 국물떡볶이
2018-01-17,2018,0,4.5,8.7,2.4,겨울,1,수,치킨핑거,삼겹살구이,969,466,치킨핑거 / 삼겹살구이
2018-01-18,2018,0,2.1,4.5,0.3,겨울,1,목,쇠고기장조림,돈육강정,830,472,쇠고기장조림 / 돈육강정
2018-01-19,2018,0,1.0,5.5,-2.5,겨울,1,금,탕수어,닭갈비,654,419,탕수어 / 닭갈비
2018-01-22,2018,0,0.2,4.0,-5.3,겨울,1,월,쇠고기숙주볶음,갈치구이,1241,492,쇠고기숙주볶음 / 갈치구이
2018-01-23,2018,0,-11.7,-5.3,-14.6,겨울,1,화,오징어볶음,해물볶음우동,872,488,오징어볶음 / 해물볶음우동
2018-01-24,2018,0,-14.2,-10.7,-16.3,겨울,1,수,과일탕수육,안동찜닭,845,274,과일탕수육 / 안동찜닭
2018-01-25,2018,0,-14.0,-9.5,-16.4,겨울,1,목,돈육굴소스볶음,수제고로케,754,513,돈육굴소스볶음 / 수제고로케
2018-01-26,2018,0,-14.8,-10.7,-17.8,겨울,1,금,순살파닭,미트볼케찹조림,722,418,순살파닭 / 미트볼케찹조림
2018-01-29,2018,0,-8.5,-4.7,-11.6,겨울,1,월,가래떡돼지갈비찜,류산슬,1417,689,가래떡돼지갈비찜 / 류산슬
2018-01-30,2018,0,-5.3,-0.8,-11.4,겨울,1,화,닭볶음,시저샐러드,1054,689,닭볶음 / 시저샐러드
2018-01-31,2018,0,-2.6,0.0,-5.2,겨울,1,수,양장피잡채,*,1138,0,양장피잡채 / *
2018-02-01,2018,0,-4.0,1.2,-8.8,겨울,2,목,매콤미니함박,돈가스또띠아,1002,620,매콤미니함박 / 돈가스또띠아
2018-02-02,2018,0,-2.4,3.8,-7.6,겨울,2,금,표고버섯탕수육,주꾸미굴소스볶음,760,503,표고버섯탕수육 / 주꾸미굴소스볶음
2018-02-05,2018,0,-9.4,-5.1,-11.8,겨울,2,월,돈육볶음,꽁치오븐구이,1372,673,돈육볶음 / 꽁치오븐구이
2018-02-06,2018,0,-10.1,-5.8,-12.8,겨울,2,화,쇠고기장조림,야채튀김,1085,601,쇠고기장조림 / 야채튀김
2018-02-07,2018,0,-8.0,-1.6,-13.4,겨울,2,수,언양식불고기,매운닭찜,1107,540,언양식불고기 / 매운닭찜
2018-02-08,2018,0,-4.4,2.0,-9.7,겨울,2,목,동파삼겹수육,옥수수스프,984,543,동파삼겹수육 / 옥수수스프
2018-02-09,2018,0,0.4,6.1,-5.3,겨울,2,금,해물청경채볶음,유린기,724,518,해물청경채볶음 / 유린기
2018-02-12,2018,0,-5.8,-1.8,-9.6,겨울,2,월,닭갈비,가자미카레튀김,1251,541,닭갈비 / 가자미카레튀김
2018-02-13,2018,0,-0.8,4.3,-7.4,겨울,2,화,사천식탕수육,로제파스타,955,552,사천식탕수육 / 로제파스타
2018-02-14,2018,0,3.5,8.7,-0.7,겨울,2,수,버섯불고기,고추잡채*꽃빵,850,0,버섯불고기 / 고추잡채*꽃빵
2018-02-19,2018,0,1.8,6.8,-1.9,겨울,2,월,훈제오리구이,명태조림,1298,657,훈제오리구이 / 명태조림
2018-02-20,2018,0,0.9,5.5,-2.4,겨울,2,화,짬뽕불고기,닭오븐구이,1105,609,짬뽕불고기 / 닭오븐구이
2018-02-21,2018,0,-0.9,4.4,-4.5,겨울,2,수,고구마치즈구이,고등어자반찜,1087,522,고구마치즈구이 / 고등어자반찜
2018-02-22,2018,0,1.3,5.4,-3.9,겨울,2,목,마늘치킨,오징어튀김,988,578,마늘치킨 / 오징어튀김
2018-02-23,2018,0,4.2,8.6,-0.3,겨울,2,금,등갈비김치찜,돈육장조림,651,522,등갈비김치찜 / 돈육장조림
2018-02-26,2018,0,3.1,10.4,-3.2,겨울,2,월,소고기숙주볶음,닭매운찜,1192,585,소고기숙주볶음 / 닭매운찜
2018-02-27,2018,0,4.2,6.9,0.6,겨울,2,화,돼지갈비찜,연근/고구마튀김,934,438,돼지갈비찜 / 연근/고구마튀김
2018-03-02,2018,0,-0.7,5.4,-6.7,봄,3,금,조기구이,돈육굴소스볶음,508,349,조기구이 / 돈육굴소스볶음
2018-03-05,2018,0,5.5,11.4,1.3,봄,3,월,소고기장조림,돈육고추장볶음,1355,687,소고기장조림 / 돈육고추장볶음
2018-03-06,2018,0,4.5,10.9,-1.1,봄,3,화,닭강정,해물떡볶이,1020,671,닭강정 / 해물떡볶이
2018-03-07,2018,0,6.4,10.7,2.2,봄,3,수,삼치구이,삼겹살구이,1057,600,삼치구이 / 삼겹살구이
2018-03-08,2018,0,4.6,9.7,2.7,봄,3,목,오리불고기,수제고로케,973,553,오리불고기 / 수제고로케
2018-03-09,2018,0,4.5,9.6,1.4,봄,3,금,주꾸미볶음,김치전,716,580,주꾸미볶음 / 김치전
2018-03-12,2018,0,8.0,15.5,2.2,봄,3,월,버섯불고기,갈치구이,1361,663,버섯불고기 / 갈치구이
2018-03-13,2018,0,12.4,18.8,5.2,봄,3,화,미트볼케찹조림,쇠고기퀘사디아,997,639,미트볼케찹조림 / 쇠고기퀘사디아
2018-03-14,2018,0,17.0,22.1,13.6,봄,3,수,탕수어,유자청돈육볶음,948,464,탕수어 / 유자청돈육볶음
2018-03-15,2018,0,12.4,16.6,8.4,봄,3,목,닭데리야끼조림,사천식탕수육,975,489,닭데리야끼조림 / 사천식탕수육
2018-03-16,2018,0,7.1,12.2,3.6,봄,3,금,오징어볶음,닭갈비,707,487,오징어볶음 / 닭갈비
2018-03-19,2018,0,8.0,10.4,6.2,봄,3,월,돈육간장볶음,고등어구이,1159,559,돈육간장볶음 / 고등어구이
2018-03-20,2018,0,4.7,9.1,1.6,봄,3,화,해물누룽지탕,모둠튀김*칠리소스,1040,571,해물누룽지탕 / 모둠튀김*칠리소스
2018-03-21,2018,0,2.1,5.3,1.1,봄,3,수,닭볶음탕,돈육장조림,1092,482,닭볶음탕 / 돈육장조림
2018-03-22,2018,0,4.9,11.6,0.6,봄,3,목,코다리강정,웨지감자,899,492,코다리강정 / 웨지감자
2018-03-23,2018,0,6.1,12.5,1.8,봄,3,금,수제돈까스,새우까스*탈탈소스,759,454,수제돈까스 / 새우까스*탈탈소스
2018-03-26,2018,0,11.0,18.1,5.3,봄,3,월,닭갈비,소고기숙주볶음,1276,604,닭갈비 / 소고기숙주볶음
2018-03-27,2018,0,13.3,20.0,7.7,봄,3,화,등갈비김치찜,후르츠탕수육(황도),1005,599,등갈비김치찜 / 후르츠탕수육(황도)
2018-03-29,2018,0,15.4,21.1,11.8,봄,3,목,고추잡채*꽃빵,봄나물튀김,936,523,고추잡채*꽃빵 / 봄나물튀김
2018-03-30,2018,0,14.8,21.9,9.8,봄,3,금,주꾸미볶음,돼지갈비찜,616,466,주꾸미볶음 / 돼지갈비찜
2018-04-02,2018,0,18.4,23.7,14.9,봄,4,월,소고기낙지볶음,꽁치오븐구이,1212,586,소고기낙지볶음 / 꽁치오븐구이
2018-04-03,2018,0,17.8,21.2,14.9,봄,4,화,언양식불고기,훈제오리냉채,800,486,언양식불고기 / 훈제오리냉채
2018-04-04,2018,0,13.4,18.2,9.5,봄,4,수,닭오븐구이,동파삼겹수육,903,519,닭오븐구이 / 동파삼겹수육
2018-04-05,2018,0,7.6,9.5,6.7,봄,4,목,류산슬,케이준치킨샐러드,849,569,류산슬 / 케이준치킨샐러드
2018-04-06,2018,0,5.8,8.6,3.0,봄,4,금,양념치킨,동태포전,741,394,양념치킨 / 동태포전
2018-04-09,2018,0,7.9,15.4,0.1,봄,4,월,제육볶음,굴비구이,1283,588,제육볶음 / 굴비구이
2018-04-10,2018,0,15.1,21.9,6.9,봄,4,화,소고기장조림,찹쌀순대볶음,855,522,소고기장조림 / 찹쌀순대볶음
2018-04-11,2018,0,12.6,17.3,8.7,봄,4,수,오징어볶음,레몬탕수육,804,540,오징어볶음 / 레몬탕수육
2018-04-12,2018,0,13.3,19.6,6.8,봄,4,목,코다리양념조림,닭강정,796,535,코다리양념조림 / 닭강정
2018-04-13,2018,0,14.6,19.3,8.3,봄,4,금,안동찜닭,버섯불고기,652,444,안동찜닭 / 버섯불고기
2018-04-16,2018,0,11.6,18.8,4.9,봄,4,월,짬뽕불고기,유린기,1195,599,짬뽕불고기 / 유린기
2018-04-17,2018,0,12.9,20.1,6.8,봄,4,화,훈제오리구이,오징어무침,900,537,훈제오리구이 / 오징어무침
2018-04-18,2018,0,12.4,19.3,6.2,봄,4,수,치킨핑거,쇠고기야채볶음,922,456,치킨핑거 / 쇠고기야채볶음
2018-04-19,2018,0,14.0,20.5,7.4,봄,4,목,돈육간장볶음,미소장국,846,499,돈육간장볶음 / 미소장국
2018-04-20,2018,0,18.4,26.3,11.0,봄,4,금,가자미카레튀김,닭갈비,605,409,가자미카레튀김 / 닭갈비
2018-04-23,2018,0,9.3,10.7,8.4,봄,4,월,류산슬,돼지갈비찜,1246,569,류산슬 / 돼지갈비찜
2018-04-24,2018,0,12.1,16.1,8.9,봄,4,화,깐풍기,미니햄버거,940,587,깐풍기 / 미니햄버거
2018-04-26,2018,0,14.9,22.1,10.0,봄,4,목,닭매운찜,표고버섯탕수육,761,483,닭매운찜 / 표고버섯탕수육
2018-04-27,2018,0,15.7,23.3,9.7,봄,4,금,삼겹살구이,주꾸미떡볶음,674,380,삼겹살구이 / 주꾸미떡볶음
2018-04-30,2018,0,19.2,25.0,14.1,봄,4,월,닭데리야끼조림,해물누룽지탕,629,317,닭데리야끼조림 / 해물누룽지탕
2018-05-02,2018,0,15.1,19.7,8.7,봄,5,수,양장피잡채,소고기버섯볶음,1137,535,양장피잡채 / 소고기버섯볶음
2018-05-03,2018,0,11.2,14.7,6.9,봄,5,목,수제돈까스*칠리소스,해물떡볶이,883,436,수제돈까스*칠리소스 / 해물떡볶이
2018-05-04,2018,0,14.1,20.0,8.8,봄,5,금,콩나물제육볶음,쇠고기장조림,630,440,콩나물제육볶음 / 쇠고기장조림
2018-05-08,2018,0,17.5,22.9,11.6,봄,5,화,버섯불고기,삼치양념찜,1225,625,버섯불고기 / 삼치양념찜
2018-05-09,2018,0,15.7,21.8,9.2,봄,5,수,탕수어,언양식불고기,919,413,탕수어 / 언양식불고기
2018-05-10,2018,0,15.4,21.4,11.3,봄,5,목,돈육굴소스볶음,사천식탕수육,763,441,돈육굴소스볶음 / 사천식탕수육
2018-05-11,2018,0,16.1,21.3,11.9,봄,5,금,오징어볶음,유린기,602,445,오징어볶음 / 유린기
2018-05-14,2018,0,18.2,24.5,11.9,봄,5,월,훈제오리구이,고추잡채*꽃빵,1229,536,훈제오리구이 / 고추잡채*꽃빵
2018-05-15,2018,0,23.2,29.3,15.4,봄,5,화,등갈비김치찜,생선까스*탈탈소스,1004,620,등갈비김치찜 / 생선까스*탈탈소스
2018-05-16,2018,0,22.3,24.4,21.8,봄,5,수,고구마치즈구이,갈치구이,1031,472,고구마치즈구이 / 갈치구이
2018-05-17,2018,0,20.9,23.5,18.8,봄,5,목,닭볶음탕,깐풍육,811,473,닭볶음탕 / 깐풍육
2018-05-18,2018,0,16.3,19.3,12.2,봄,5,금,주꾸미볶음,미니채소떡갈비,563,399,주꾸미볶음 / 미니채소떡갈비
2018-05-21,2018,0,17.8,23.7,11.3,봄,5,월,짬뽕불고기,모듬장조림(소고기),543,234,짬뽕불고기 / 모듬장조림(소고기)
2018-05-23,2018,0,17.3,23.3,13.6,봄,5,수,마늘치킨,돈육칠리강정,1065,477,마늘치킨 / 돈육칠리강정
2018-05-24,2018,0,18.3,23.7,11.2,봄,5,목,돼지갈비찜,함박스테이크,754,494,돼지갈비찜 / 함박스테이크
2018-05-25,2018,0,19.7,26.2,13.8,봄,5,금,꽁치오븐구이,닭겨자냉채,594,432,꽁치오븐구이 / 닭겨자냉채
2018-05-28,2018,0,22.3,29.1,16.2,봄,5,월,제육볶음,쇠고기숙주볶음,1306,594,제육볶음 / 쇠고기숙주볶음
2018-05-29,2018,0,21.4,25.9,19.1,봄,5,화,해물청경채볶음,깐풍기,931,552,해물청경채볶음 / 깐풍기
2018-05-31,2018,0,20.9,27.6,14.2,봄,5,목,동파삼겹수육,오징어초무침,856,525,동파삼겹수육 / 오징어초무침
2018-06-01,2018,0,23.8,30.2,17.5,여름,6,월,치킨핑거,레몬탕수육,649,395,치킨핑거 / 레몬탕수육
2018-06-04,2018,0,22.6,27.5,18.9,여름,6,월,돈육간장볶음,가자미양념찜,1211,564,돈육간장볶음 / 가자미양념찜
2018-06-05,2018,0,23.7,29.2,17.7,여름,6,화,닭갈비,새우까스*칠리소스,884,526,닭갈비 / 새우까스*칠리소스
2018-06-07,2018,0,22.2,29.4,17.8,여름,6,목,고추잡채*꽃빵,돈육장조림,890,475,고추잡채*꽃빵 / 돈육장조림
2018-06-08,2018,0,21.9,27.0,18.5,여름,6,금,완자전,닭오븐구이,631,458,완자전 / 닭오븐구이
2018-06-11,2018,0,20.2,23.9,18.0,여름,6,월,버섯불고기,닭볶음탕,1228,557,버섯불고기 / 닭볶음탕
2018-06-12,2018,0,21.3,27.1,16.6,여름,6,화,고등어김치말이,언양식불고기,905,441,고등어김치말이 / 언양식불고기
2018-06-14,2018,0,21.6,25.1,18.8,여름,6,목,순살파닭,모둠튀김*초간장,936,464,순살파닭 / 모둠튀김*초간장
2018-06-15,2018,0,21.7,27.0,17.2,여름,6,금,오징어볶음,돈육굴소스볶음,639,442,오징어볶음 / 돈육굴소스볶음
2018-06-18,2018,0,24.8,30.8,19.9,여름,6,월,훈제오리구이,후르츠탕수육,1069,485,훈제오리구이 / 후르츠탕수육
2018-06-19,2018,0,22.4,27.2,19.1,여름,6,화,삼치데리야끼,소고기퀘사디아,952,537,삼치데리야끼 / 소고기퀘사디아
2018-06-20,2018,0,22.7,28.4,19.1,여름,6,수,미니채소떡갈비,유린기,875,448,미니채소떡갈비 / 유린기
2018-06-21,2018,0,23.7,28.7,19.4,여름,6,목,짬뽕불고기,떡볶이,791,550,짬뽕불고기 / 떡볶이
2018-06-25,2018,0,27.1,32.9,21.3,여름,6,월,닭갈비,삼겹살구이,1128,537,닭갈비 / 삼겹살구이
2018-06-26,2018,0,22.3,26.9,20.2,여름,6,화,류산슬,순대야채볶음,1012,583,류산슬 / 순대야채볶음
2018-06-28,2018,0,23.3,27.3,20.6,여름,6,목,매운돼지갈비찜,단호박스프,803,449,매운돼지갈비찜 / 단호박스프
2018-06-29,2018,0,24.7,29.1,21.9,여름,6,금,동태무조림,소고기불고기,507,371,동태무조림 / 소고기불고기
2018-07-02,2018,0,22.6,25.3,20.6,여름,7,월,유자청제육볶음,간장치킨,1258,609,유자청제육볶음 / 간장치킨
2018-07-03,2018,0,27.4,32.6,22.5,여름,7,화,소고기장조림,돈육강정,975,528,소고기장조림 / 돈육강정
2018-07-04,2018,0,27.3,31.8,24.0,여름,7,수,탕수어,주꾸미볶음,791,488,탕수어 / 주꾸미볶음
2018-07-05,2018,0,25.3,29.0,23.4,여름,7,목,닭볶음탕,부추만두,876,509,닭볶음탕 / 부추만두
2018-07-06,2018,0,23.9,27.1,21.5,여름,7,금,동파삼겹수육,가자미카레튀김,661,389,동파삼겹수육 / 가자미카레튀김
2018-07-09,2018,0,20.8,24.2,20.1,여름,7,월,돈육굴소스볶음,갈치구이,1097,519,돈육굴소스볶음 / 갈치구이
2018-07-10,2018,0,23.7,26.5,20.4,여름,7,화,훈제오리구이,사천식탕수육,838,524,훈제오리구이 / 사천식탕수육
2018-07-11,2018,0,26.8,29.5,24.4,여름,7,수,오징어튀김,콩나물불고기,894,435,오징어튀김 / 콩나물불고기
2018-07-12,2018,0,26.6,28.2,25.1,여름,7,목,깐풍기,감자치즈구이,764,487,깐풍기 / 감자치즈구이
2018-07-13,2018,0,27.3,30.9,24.7,여름,7,금,등갈비김치찜,해물누룽지탕,585,394,등갈비김치찜 / 해물누룽지탕
2018-07-16,2018,0,28.7,34.0,24.0,여름,7,월,소불고기,꽁치오븐구이,1061,529,소불고기 / 꽁치오븐구이
2018-07-17,2018,1,28.1,32.1,23.9,여름,7,화,생야채,로제파스타,1116,451,생야채 / 로제파스타
2018-07-18,2018,0,28.2,33.2,23.7,여름,7,수,해물까스*칠리소스,오징어볶음,839,407,해물까스*칠리소스 / 오징어볶음
2018-07-19,2018,0,28.7,34.1,23.2,여름,7,목,안동찜닭,떡볶이,748,554,안동찜닭 / 떡볶이
2018-07-20,2018,0,29.5,34.7,24.6,여름,7,금,유자청제육볶음,돈육간장강정,489,394,유자청제육볶음 / 돈육간장강정
2018-07-23,2018,0,31.7,35.7,29.2,여름,7,월,돈육굴소스볶음,유산슬,991,515,돈육굴소스볶음 / 유산슬
2018-07-24,2018,0,31.4,36.8,27.2,여름,7,화,삼치양념구이,탄두리치킨,886,526,삼치양념구이 / 탄두리치킨
2018-07-26,2018,0,30.1,33.7,27.3,여름,7,목,매운돼지갈비찜,표고버섯탕수육,714,484,매운돼지갈비찜 / 표고버섯탕수육
2018-07-27,2018,1,30.9,35.4,27.2,여름,7,금,주꾸미떡볶음,쇠고기장조림,589,388,주꾸미떡볶음 / 쇠고기장조림
